file_a,file_b,score,text_a,text_b,start_a,end_a,start_b,end_b,len_a,len_b
poc/D2672 copy.txt,corpus/D2314.txt,46.4,ni 'byung ba rnam smin byed/ /dus ni skye dgu rnams 'jig byed/ /dus ni gnyid log rnam sad byed/ /dus ni 'da' bar dka' ba yin,"n / /
'byung ba rnams ni dus kyis 'byin / /
skye dgu rnams sdud dus kyis byed / /
dus kyi gnyid log sad par byed / /
dus ni 'da' bar dka' ba yin",83707,83831,20284,20428,124,144
poc/D2672 copy.txt,corpus/D2314.txt,156.20000000000002,phra zhing bsam gyis mi khyab rab tu srab byed kun rig thams cad byed/ /rnal 'byor goms pas thob pa'i blo can bsam gtan pa yi bsam gtan yum/ /nyi ma zla ba sa chu me rlung phyogs dang nam mkha'i lus can te/ /zhi ba'i bde dga' 'grub par 'dod pa rnams kyis dbang phyug rtag tu bsgom,"phra zhing bsam gyis mi khyab rab srab byed pa kun rig kun byed pa / /
rnal 'byor goms pas thob pa blo can bsam gtan pa yi bsam gtan yul / /
nyi ma zla bas chu me rlung phyogs dang nam mkha'i lus can te / /
zhi ba'i bde dga' 'dod pa rnams kyis dbang phyug rtag tu bsgom",84588,84868,19804,20073,280,269
poc/D2672 copy.txt,corpus/D238.txt,60.6,ral ba dang / sems can thams cad sgrol ba dang / sems can thams cad dbugs dbyung ba dang / sems can thams cad yongs su mya ngan las 'da' ba dang / sems can thams cad thams cad m,"rang ba dang /
sems can thams cad rjes su srung ba dang /
sems can thams cad la dang ba mtshungs pa dang /
sems can thams cad mtshungs par dad par byed pa dang /
sems can thams cad la bsam",129883,130060,348902,349090,177,188
poc/D2672 copy.txt,corpus/D238.txt,44.6,a'i gangs zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,"a ci yang zhes bya ba ni 'dod chags dang /
zhe sdang dang /
gti mug",151952,152015,123138,123205,63,67
poc/D2672 copy.txt,corpus/D238.txt,44.6,a'i gangs zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,a ci yang zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,151952,152015,101724,101787,63,63
poc/D2672 copy.txt,corpus/D238.txt,54.8,la lhag pa'i tshul khrims dang lhag pa'i sems dang lhag pa'i shes rab,"l bas lhag pa'i tshul khrims dang /
lhag pa'i sems dang /
lhag pa'i shes rab",167477,167546,192753,192829,69,76
poc/D2672 copy.txt,corpus/D238.txt,44.4,angs zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,ang zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,167687,167745,101730,101787,58,57
poc/D2672 copy.txt,corpus/D239.txt,46.099999999999994,bar bya/ /zhes bya ba ni mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pa,"b pa /
rgya che ba'i mi rtag pa dang /
sdug bsngal ba dang /
stong pa nyid dang /
bdag med pa",34292,34384,167646,167739,92,93
poc/D2672 copy.txt,corpus/D239.txt,41.10000000000001,sems can thams cad dbugs dbyung ba dang / sems can thams cad yongs su mya ngan las 'da' ba dang / sems can thams cad,"sems can thams cad kyi dbul phongs pa spong ba dang /
sems can thams cad sdug bsngal las gdon pa dang /
sems can thams cad",129932,130048,459231,459353,116,122
poc/D2672 copy.txt,corpus/D2488.txt,76.80000000000001,skad du/ thabs chen rnams dang ldan pa la/ /nyon mongs byang chub yan lag 'gyur/ /'khor ba'ang zhi ba'i bdag nyid,"skad du /
thabs chen rnams dang ldan pa la / /
nyon mongs byang chub yan lag 'gyur / /
'khor ba zhi ba'i bdag nyid",81777,81890,37081,37195,113,114
poc/D2672 copy.txt,corpus/D2501.txt,53.9,phung po dang khams dang skye mched dang / gzung ba dang 'dzin pa rnam par spangs,"phung po dang /
khams dang /
skye mched dang /
gzung ba dang 'dzin pa'i dri ma spangs",39800,39881,53356,53441,81,85
poc/D2672 copy.txt,corpus/D2501.txt,42.5,gyi dngos grub rnams las gang yang rung ba cig thob par 'gyur ro,gi dngos grub rnams las gang yang rung ba gcig 'grub par 'gyur ro,144436,144500,274340,274405,64,65
poc/D2672 copy.txt,corpus/D2502.txt,48.0,mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pa,"mi rtag pa dang sdug bsngal ba dang /
stong pa dang /
bdag med pa",34317,34384,140270,140335,67,65
poc/D2672 copy.txt,corpus/D2502.txt,53.9,phung po dang khams dang skye mched dang / gzung ba dang 'dzin pa rnam par spangs,"phung po dang khams dang /
skye mched dang /
gzung ba dang /
'dzin pa'i dri ma spangs",39800,39881,302125,302210,81,85
poc/D2672 copy.txt,corpus/D2502.txt,90.0,dus min 'chi dang nad rnams dang / /yams kyi nad dang gnod pa dang / /de bzhin bgegs dang nad 'go dang / /zhi bar byed pas zhi zhes bya/ /zhes gsungs,"dus min 'chi dang nad rnams dang / /
sems kyi nad dang gnod pa dang / /
de bzhin nad dang nad 'go rnams / /
zhi bar byed pas zhi zhes bya / /
zhes gsungs",117027,117176,954627,954780,149,153
poc/D2672 copy.txt,corpus/D2503.txt,50.3,a zhes bya ba la sogs pas ni nam mkha' la 'gro ba la sogs pa'i dngos grub,as zhes bya ba la sogs pas nam mkha' la 'gro ba la sogs pa'i dngos grub,2426,2499,1680972,1681043,73,71
poc/D2672 copy.txt,corpus/D2503.txt,40.6,gang+gA'i klung gi bye ma snyed de bzhin gshegs pa rnams la dg,gang+gA'i klung gi bye ma snyed kyi de bzhin gshegs pa rnams dang,20027,20089,23141,23206,62,65
poc/D2672 copy.txt,corpus/D2503.txt,41.7,n to/ /byang chub sems ni blangs pa las/ /zhes bya ba ni byang chub kyi s,"n to / /
byang chub sems ni brtan bskyed pas / /
zhes bya ba ni byang chub kyi s",125996,126069,663345,663425,73,80
poc/D2672 copy.txt,corpus/D2503.txt,45.1,ng sngags mtha' yas bshad/ /ces bya ba ni sangs rgyas dang byang chub sems dpa' rnams,n gshegs pa thams cad ces bya ba ni sangs rgyas dang byang chub sems dpa' thams,138112,138197,625611,625690,85,79
poc/D2672 copy.txt,corpus/D2503.txt,49.0,sangs rgyas dang byang chub sems dpa' rnams kyi spyan sngar,sangs rgyas dang byang chub sems dpa' rnams kyi spyan sngar,138154,138213,371314,371373,59,59
poc/D2672 copy.txt,corpus/D2503.txt,48.9,i sangs rgyas dang byang chub sems dpa' rnams kyis 'dul ba'i skye bo rnams kyi ngor/ 'jig rten las 'das pa'i gsang sngags rnams ky,is sangs rgyas dang byang chub sems dpa' rnams kyi gzugs brnyan yang ston to zhes bya ba ni 'jig rten las 'das pa'i sgyu ma'i las rnams ky,141849,141979,1676318,1676456,130,138
poc/D2672 copy.txt,corpus/D2503.txt,58.0,a gsang sngags kyi sgo nas byang chub sems dpa'i spyad pa spyod pa rnams,a gsang sngags kyi sgo nas byang chub sems dpa'i spyad pa spyod pa rnams,153724,153796,231806,231878,72,72
poc/D2672 copy.txt,corpus/D2509.txt,60.0,gsang sngags kyi sgo nas byang chub sems dpa'i spyad pa spyod pa rnams kyi,gsang sngags kyi sgo nas byang chub sems dpa'i spyad pa spyod pa rnams kyi,153726,153800,206,280,74,74
poc/D2672 copy.txt,corpus/D2510.txt,59.9,dang / nga rgyal dang / ma rig pa dang / lta ba dang / the tshom la sogs pa'i nyon mongs pa,"dang /
nga rgyal dang /
ma rig pa dang /
lta ba dang /
the tshom la sogs pa nyon mongs pa",38152,38243,534566,534655,91,89
poc/D2672 copy.txt,corpus/D2510.txt,46.50000000000001,te/ chu khams gser dang nam mkha' rnams/ /dag pa bzhin du dag par 'dod/ /ces,"te /
chu khams gser dang nam mkha' bzhin / /
dag pa bzhin du dag par 'dod / /
ces",39522,39598,817330,817411,76,81
poc/D2672 copy.txt,corpus/D2510.txt,40.4,i sangs rgyas dang byang chub sems dpa' rnams kyi s,is sangs rgyas dang byang chub sems dpa' rnams kyis,138152,138203,2090027,2090078,51,51
poc/D2672 copy.txt,corpus/D2510.txt,45.0,gsum zhes bya ba ni 'dod pa dang gzugs dang gzugs med pa',"gsum zhes bya ba ni 'dod pa dang /
gzugs dang /
gzugs med pa'",139393,139450,2604876,2604937,57,61
poc/D2672 copy.txt,corpus/D2510.txt,41.2,gsum zhes bya ba ni 'dod pa dang gzugs dang gzugs med pa',"gyur / /
zhes bya ba ni 'dod pa dang gzugs dang gzugs med pa'",139393,139450,2586119,2586180,57,61
poc/D2672 copy.txt,corpus/D2510.txt,42.0,zhes bya ba ni sangs rgyas dang byang chub sems dpa',zhes bya ba ni sangs rgyas dang byang chub sems dpa',141836,141888,2631271,2631323,52,52
poc/D2672 copy.txt,corpus/D2510.txt,40.8,i sangs rgyas dang byang chub sems dpa' rnams kyis 'd,is sangs rgyas dang byang chub sems dpa' rnams kyis d,141849,141902,2090027,2090080,53,53
poc/D2672 copy.txt,corpus/D2510.txt,42.5,g pa'i gangs zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,"g par 'gyur / /
zhes bya ba ni /
'dod chags dang zhe sdang dang gti mug",151949,152015,534494,534565,66,71
poc/D2672 copy.txt,corpus/D2510.txt,42.0,zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,151962,152015,942767,942820,53,53
poc/D2672 copy.txt,corpus/D2510.txt,42.0,zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,167692,167745,942767,942820,53,53
poc/D2672 copy.txt,corpus/D2510.txt,42.0,zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,"zhes bya ba ni /
'dod chags dang zhe sdang dang gti mug",167692,167745,534510,534565,53,55
poc/D2672 copy.txt,corpus/D2512.txt,50.4,a ni mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pa,"an ni mi rtag pa dang /
sdug bsngal ba dang stong pa dang bdag med pa",34312,34384,2441735,2441804,72,69
poc/D2672 copy.txt,corpus/D2512.txt,40.1,'dod chags la sogs pa'i nyon mongs pa rnams dang lda,"'dod chags la sogs pa'i nyon mongs pa rnams dang /
lha",38443,38495,2818444,2818498,52,54
poc/D2672 copy.txt,corpus/D2512.txt,41.7,dngos grub kun dang thun mong ba/ /zhes bya ba ni/ 'jig rten pa dang 'jig rten las 'das pa gnyis kas sgrub,"dngos grub kun gyi thabs chen po / /
zhes bya ba ni 'jig rten dang 'jig rten las 'das pa'i dngos grub",81972,82078,1576791,1576892,106,101
poc/D2672 copy.txt,corpus/D2512.txt,44.300000000000004,shad/ /ces bya ba ni sangs rgyas dang byang chub sems dpa' rnams,s cad ces bya ba ni sangs rgyas dang byang chub sems dpa' thams,138133,138197,690812,690875,64,63
poc/D2672 copy.txt,corpus/D2512.txt,45.0,gsum zhes bya ba ni 'dod pa dang gzugs dang gzugs med pa',gsum zhes bya ba ni 'dod pa dang gzugs dang gzugs med pa',139393,139450,1582452,1582509,57,57
poc/D2672 copy.txt,corpus/D2512.txt,41.9,gsum zhes bya ba ni 'dod pa dang gzugs dang gzugs med pa',gsum pa zhes bya ba ni 'dod pa dang gzugs dang gzugs med pa',139393,139450,1621422,1621482,57,60
poc/D2672 copy.txt,corpus/D2512.txt,40.0,zhes bya ba ni 'dod pa dang gzugs dang gzugs med pa,"zhes bya ba ni 'dod pa dang /
gzugs dang gzugs med pa",139398,139449,1689282,1689335,51,53
poc/D2672 copy.txt,corpus/D2513.txt,116.19999999999999,thabs chen rnams dang ldan pa la/ /nyon mongs byang chub yan lag 'gyur/ /'khor ba'ang zhi ba'i bdag nyid de/ /de phyir de bzhin gshegs bsam yas/ /zhes bshad pa'i phyir ro,"thabs chen rnams dang ldan gyur na / /
nyon mongs byang chub yan lag 'gyur / /
'khor ba'ang zhi ba'i mtshan nyid de / /
de phyir de bzhin gshegs bsam yas / /
zhes bshad pa'i phyir ro",81786,81956,345160,345342,170,182
poc/D2672 copy.txt,corpus/D2513.txt,89.6,dus min 'chi dang nad rnams dang / /yams kyi nad dang gnod pa dang / /de bzhin bgegs dang nad 'go dang / /zhi bar byed pas zhi zhes bya/ /zh,"dus min 'chi dang nad rnams dang / /
yams kyi nad dang gnod pa dang / /
de bzhin bgegs dang 'go nad dang / /
zhi bar byed pas zhi zhes bya / /
zh",117027,117167,339938,340083,140,145
poc/D2672 copy.txt,corpus/D2513.txt,42.0,zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,151962,152015,51658,51711,53,53
poc/D2672 copy.txt,corpus/D2513.txt,42.6,a gsum spangs zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,al gsum gyis ni zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,167678,167745,51642,51711,67,69
poc/D2672 copy.txt,corpus/D2515.txt,40.0,e/ 'jig rten las 'das pa dang 'jig rten pa thams cad,e 'jig rten las 'das pa dang 'jig rten pa thams cad,57519,57571,153261,153312,52,51
poc/D2672 copy.txt,corpus/D2515.txt,42.699999999999996,nyan thos dang / /rang byang chub dang / byang chub sems dpa' rnams kyis,nyan thos dang rang sangs rgyas dang byang chub sems dpa' rnams kyis,111789,111861,106884,106952,72,68
poc/D2672 copy.txt,corpus/D2515.txt,43.2,a ni sangs rgyas dang byang chub sems dpa' rnams kyi spyan,ang sangs rgyas dang byang chub sems dpa' rnams kyis kyan,138149,138207,106900,106957,58,57
poc/D2672 copy.txt,corpus/D2515.txt,41.4,dang ldan pa zhes bya ba'i tha tshig go/ /de nas zhes bya ba ni sangs rgyas dang byang chub sems dpa' rnams kyis,"dang bral ba zhes bya ba la sogs pa ste /
tshad med ni nyan thos dang rang sangs rgyas dang byang chub sems dpa' rnams kyis",141787,141899,106829,106952,112,123
poc/D2672 copy.txt,corpus/D2516.txt,45.7,las 'di rnams ni 'bras bu mchis par mdzod/ /ces bya ba ni de dag la las bcol bar bstan to/ /de nas phyogs skyong rnams la,"las 'di rnams kyi 'bras bu mchis par mdzod / /
de ltar gdon la mchod pa byas nas ni / /
de nas phyogs skyong rnams la",123011,123132,153619,153736,121,117
poc/D2672 copy.txt,corpus/D2519.txt,85.80000000000001,byi ru dang ni sa le sbram/ /dung dang mu tig nor bu ste/ /rin chen kun zhes bya ba la/ /lnga po 'di dag shes par bya/ /zhes gsungs so/ /sman dang zhes bya ba yang de nyid las/ /sing ha bya kr-i ka ra Ni/ /ha sa ha sa de ba ste/ /sman rnams kun zhes bya ba la/ /lnga po 'di dag shes par bya,"byi ru dang ni sa le sbram / /
dung dang mu tig nor bu dang / /
rin chen kun zhes bya ba la /
lnga po 'di dag shes par bya / /
sing ha byA g+h+ri ki ri kar+Ni /
ha sa sa ha de ba ste / /
sman rnams kun zhes bya ba la / /
lnga po 'di dag shes par bya",64211,64501,117818,118067,290,249
poc/D2672 copy.txt,corpus/D2519.txt,48.10000000000001,'bras kyi so ba mo sran gre'u/ /nas dang til dang gro dang lnga/ /'bru rnams kun zhes bya ba,"'bras kyi so ba mon sran gre'u / /
nas dang gro dang til dag ste / /
'bru rnams kun zhes bya ba",64562,64654,118072,118167,92,95
poc/D2672 copy.txt,corpus/D2519.txt,45.7,las 'di rnams ni 'bras bu mchis par mdzod/ /ces bya ba ni de dag la las bcol bar bstan to/ /de nas phyogs skyong rnams la,"las 'di rnams kyi 'bras bu mchis par mdzod / /
de ltar gdon la mchod pa byas nas ni / /
de nas phyogs skyong rnams la",123011,123132,143150,143267,121,117
poc/D2672 copy.txt,corpus/D2524.txt,40.0,i sangs rgyas dang byang chub sems dpa' rnams kyi,i sangs rgyas dang byang chub sems dpa' rnams kyi,138152,138201,69946,69995,49,49
poc/D2672 copy.txt,corpus/D2524.txt,40.0,i sangs rgyas dang byang chub sems dpa' rnams kyi,i sangs rgyas dang byang chub sems dpa' rnams kyi,141849,141898,69946,69995,49,49
poc/D2672 copy.txt,corpus/D2529.txt,40.2,rdo rje'i ra bas bsngags pa yi/ /lcags kyi phye mas ra ba bya/ /zhes,"rdo rje ra bas sngags pa yis / /
lcags kyi phye mas rab tu bya / /
zhes",94171,94239,28522,28593,68,71
poc/D2672 copy.txt,corpus/D2529.txt,88.89999999999998,bskrad pa dang ni 'og 'ching dang / /steng yang bcing zhing 'khor yug tu/ /mtshams gcad phyogs kyang bcing bar bya/ /rdo rje'i ra ba dra bar bya/ /rdzas dang,"bskrad pa dang ni 'og bcing dang / /
steng yang bcing zhing 'khor yug tu / /
mtshams bcad phyogs kyang bcing bya zhing / /
rdo rje rab dra ba bya / /
rgyud dang",95253,95410,31283,31443,157,160
poc/D2672 copy.txt,corpus/D2529.txt,58.4,gsang sngags dag gi phyi nang du/ /bgegs rnams thams cad bzlog par bya/ /zhes,"gsang sngags dag gis phyi nang du / /
bgegs rnams thams cad bzlog par bya / /
zhes",95972,96049,31512,31594,77,82
poc/D2672 copy.txt,corpus/D2531.txt,40.2,dkar po dang dmar po dang ser po dang ljang gu dang nag po rnams,dkar po dang ser po dang dmar po dang ljang gu dang nag po rnams,62255,62319,323554,323618,64,64
poc/D2672 copy.txt,corpus/D2531.txt,40.0,i sangs rgyas dang byang chub sems dpa' rnams kyi,i sangs rgyas dang byang chub sems dpa' rnams kyi,138152,138201,165481,165530,49,49
poc/D2672 copy.txt,corpus/D2531.txt,40.5,i sangs rgyas dang byang chub sems dpa' rnams kyis 'du,i sangs rgyas dang byang chub sems dpa' rnams kyi mdu,141849,141903,165481,165534,54,53
poc/D2672 copy.txt,corpus/D2532.txt,86.7,gzugs ni dbu ba rdos pa 'dra/ /tshor ba chu yi chu bur bzhin/ /'du shes smig rgyu lta bu ste/ / 'du byed rnams ni chu shing 'dra/ /rnam shes sgyu ma lta bu'o zhes,"gzugs ni dbu ba lta bu ste / /
tshor ba chu yi chu bur 'dra / /
'du shes smig rgyu 'dra ba ste / /
'du byed rnams ni chu shing 'dra / /
rnam shes sgyu ma lta bu'o / /
zhes",87883,88045,84102,84273,162,171
poc/D2672 copy.txt,corpus/D2533.txt,48.0,mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pa,"mi rtag pa dang /
sdug bsngal ba dang /
stong pa dang /
bdag med pa",34317,34384,274698,274765,67,67
poc/D2672 copy.txt,corpus/D2533.txt,54.4,e/ chu khams gser dang nam mkha' rnams/ /dag pa bzhin du dag par 'dod/ /ces,"ed / /
chu khams gser dang nam mkha' rnams / /
dag pa bzhin du dag par 'dod / /
ces",39523,39598,286436,286519,75,83
poc/D2672 copy.txt,corpus/D2533.txt,46.5,dus 'di nas bzung nas nam byang chub kyi snying po la gnas kyi bar du,dus 'di nas gzung nas ji tsam byang chub kyi snying po la gnas kyi bar du,129790,129859,34205,34278,69,73
poc/D2672 copy.txt,corpus/D2533.txt,40.199999999999996,pa dang dge ba'i chos sdud pa dang / sems can gyi don byed pa'i tshul khrims rnams,"pa dang / /
dge ba'i chos ni sdud pa dang / /
sems can don byed tshul khrims rnams",153572,153654,34511,34593,82,82
poc/D2672 copy.txt,corpus/D2534.txt,40.4,gang+gA'i klung gi bye ma snyed de bzhin gshegs pa rnams,gang+gA'i klung gi bye ma snyed kyi de bzhin gshegs pa rnams,20027,20083,1066,1126,56,60
poc/D2672 copy.txt,corpus/D2534.txt,48.0,mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pa,"mi rtag pa dang /
sdug bsngal ba dang /
stong pa dang /
bdag med pa",34317,34384,321481,321548,67,67
poc/D2672 copy.txt,corpus/D2534.txt,48.2,a ba ni khong khro ba dang / nga rgyal dang / ma rig pa dang / lta ba dang,"a dang /
khong khro ba dang /
nga rgyal dang /
ma rig pa dang /
lta ba dang",38130,38204,724086,724161,74,75
poc/D2672 copy.txt,corpus/D2534.txt,48.2,a ba ni khong khro ba dang / nga rgyal dang / ma rig pa dang / lta ba dang,"a dang /
khong khro ba dang /
nga rgyal dang /
ma rig pa dang /
lta ba dang",38130,38204,638615,638690,74,75
poc/D2672 copy.txt,corpus/D2534.txt,44.0,dang / nga rgyal dang / ma rig pa dang / lta ba dang / the tshom,"dang /
nga rgyal dang /
ma rig pa dang /
lta ba dang /
the tshom",38152,38216,644286,644350,64,64
poc/D2672 copy.txt,corpus/D2534.txt,45.400000000000006,di ltar ma rig pa'i rkyen gyis 'du byed rnams zhes bya ba nas/ skye ba'i rkyen gyis,de la ma rig pa'i rkyen gyis 'du byed rnams so zhes bya ba ni ma rig pa'i rkyen gyis,45854,45937,598284,598368,83,84
poc/D2672 copy.txt,corpus/D2534.txt,98.29999999999998,thabs chen rnams dang ldan pa la/ /nyon mongs byang chub yan lag 'gyur/ /'khor ba'ang zhi ba'i bdag nyid de/ /de phyir de bzhin gshegs bsam yas/ /zh,"thab chen rnams dang ldan pa la / /
nyon mongs byang chub yan lag 'gyur / /
'khor ba zhi ba'i bdag nyid de / /
de phyir de bzhin gshegs bsam yas / /
kh",81786,81934,434625,434776,148,151
poc/D2672 copy.txt,corpus/D2534.txt,64.2,gzugs ni dbu ba rdos pa 'dra/ /tshor ba chu yi chu bur bzhin/ /'du shes smig rgyu lta bu ste/ / 'du byed rnams ni chu shing 'dra/ /rnam shes sgyu ma lta bu'o zhes/ /nyi ma'i gnyen gyis,"gzugs ni dbu ba lta bu ste / /
tshor ba chu yi chu bur 'dra / /
'du shes smig rgyu lta bu ste / /
'du byed chu shing snying po 'dra / /
rnam par shes pa sgyu 'drar shes / /
nyi ma'i gnyen gyis",87883,88067,588197,588389,184,192
poc/D2672 copy.txt,corpus/D2534.txt,90.0,la lar rdzogs par byang chub ston/ /la lar med bzhin mya ngan 'das/ /nam yang med pa ma yin te/ /de bzhin gshegs pa rtag pa'i sku,"la lar rdzogs pa'i byang chub ston / /
la lar me bzhin mya ngan 'da' / /
nam yang med pa ma yin te / /
de bzhin gshegs pa rtag pa'i sku",129527,129656,434028,434163,129,135
poc/D2672 copy.txt,corpus/D2534.txt,55.0,sems can thams cad dbugs dbyung ba dang / sems can thams cad yongs su mya ngan las 'da' ba dang / sems can thams cad,"sems can thams cad bskyab pa dang sems can thams cad yongs su smin par bya ba dang /
sems can thams cad",129932,130048,125559,125662,116,103
poc/D2672 copy.txt,corpus/D2534.txt,41.0,sems can thams cad thams cad mkhyen pa'i ye shes la,sems can thams cad thams cad mkhyen pa'i ye shes la,130030,130081,471352,471403,51,51
poc/D2672 copy.txt,corpus/D2534.txt,57.8,la lhag pa'i tshul khrims dang lhag pa'i sems dang lhag pa'i shes rab kyi,"l bas lhag pa'i tshul khrims dang /
lhag pa'i sems dang /
lhag pa'i shes rab kyi",167477,167550,565019,565099,73,80
poc/D2672 copy.txt,corpus/D2540.txt,40.4,gang+gA'i klung gi bye ma snyed de bzhin gshegs pa rnams,gang+gA'i klung gi bye ma snyed kyi de bzhin gshegs pa rnams,20027,20083,900,960,56,60
poc/D2672 copy.txt,corpus/D2540.txt,48.6,mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pas sun phyung,"mi rtag pa dang /
sdug bsngal ba dang /
stong pa dang /
bdag med pa dang /
kun 'byung",34317,34396,93945,94030,79,85
